time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2022-10-15,25.2,21.0,31.2,0.0,,,2.5,,1010.6,,India
2022-10-16,24.9,20.6,31.6,0.0,,,1.4,,1012.8,,India
2022-10-17,24.9,19.0,31.8,0.0,,,3.0,,1013.1,,India
2022-10-18,25.3,20.0,31.8,0.0,,,2.1,,1011.3,,India
2022-10-19,25.4,18.8,33.2,0.0,,,1.3,,1011.2,,India
2022-10-20,24.9,18.6,33.8,0.7,,,1.3,,1012.5,,India
2022-10-21,25.0,18.7,32.6,0.0,,,2.2,,1014.9,,India
2022-10-22,24.9,19.0,31.2,0.0,,,2.9,,1015.9,,India
2022-10-23,23.6,16.8,30.2,0.0,,,1.4,,1015.2,,India
2022-10-24,23.0,17.4,30.6,0.0,,,3.0,,1011.0,,India
2022-10-25,23.0,16.6,30.0,0.0,,,5.1,,1008.7,,India
2022-10-26,23.1,16.8,31.4,0.0,,,2.2,,1012.3,,India
2022-10-27,23.2,17.0,30.8,0.0,,,2.0,,1012.5,,India
2022-10-28,23.0,16.8,31.0,0.0,,,1.1,,1012.5,,India
2022-10-29,23.0,17.6,30.6,0.0,,,1.4,,1013.6,,India
2022-10-30,22.8,17.4,30.2,0.0,,,2.5,,1013.9,,India
2022-10-31,22.7,17.2,30.2,0.0,,,1.5,,1013.6,,India
2022-11-01,23.1,17.5,32.2,0.0,,,1.4,,1013.6,,India
2022-11-02,23.3,17.8,30.4,0.0,,,2.2,,1012.2,,India
2022-11-03,23.2,17.4,30.6,0.0,,,2.9,,1011.5,,India
2022-11-04,23.3,18.1,30.6,0.0,,,0.9,,1012.7,,India
2022-11-05,23.6,18.4,30.5,0.0,,,3.2,,1014.6,,India
2022-11-06,24.3,19.3,31.2,0.0,,,2.4,,1015.0,,India
2022-11-07,24.3,19.6,32.0,0.0,,,1.7,,1014.1,,India
2022-11-08,23.0,19.0,29.2,0.2,,,1.4,,1014.8,,India
2022-11-09,22.9,18.8,29.6,4.3,,,1.0,,1015.0,,India
2022-11-10,22.5,17.6,28.8,2.1,,,1.9,,1016.1,,India
2022-11-11,21.6,17.6,28.0,0.0,,,4.5,,1016.6,,India
2022-11-12,20.2,15.2,27.4,0.0,,,4.7,,1016.2,,India
2022-11-13,19.5,14.0,27.4,0.0,,,4.2,,1014.8,,India
2022-11-14,21.2,14.6,30.2,0.0,,,1.9,,1015.1,,India
2022-11-15,21.3,17.3,29.0,0.0,,,1.3,,1015.1,,India
2022-11-16,19.8,14.8,26.8,0.0,,,4.1,,1014.2,,India
2022-11-17,18.0,13.3,25.2,0.0,,,5.2,,1014.4,,India
2022-11-18,17.7,11.6,25.4,0.0,,,2.3,,1015.5,,India
2022-11-19,17.6,11.8,26.0,0.0,,,1.5,,1016.2,,India
2022-11-20,17.8,11.6,26.0,0.0,,,2.8,,1014.7,,India
2022-11-21,17.5,11.6,26.2,0.0,,,3.2,,1013.8,,India
2022-11-22,17.9,11.7,26.2,0.0,,,4.8,,1013.8,,India
2022-11-23,17.6,10.8,26.4,0.0,,,5.3,,1014.1,,India
2022-11-24,17.2,10.2,26.6,0.0,,,3.1,,1013.9,,India
2022-11-25,16.5,10.0,26.8,0.0,,,1.2,,1016.2,,India
2022-11-26,17.1,10.0,26.0,0.0,,,3.4,,1013.3,,India
2022-11-27,17.2,10.4,27.2,0.0,,,1.5,,1011.2,,India
2022-11-28,16.6,9.8,25.8,0.0,,,1.2,,1012.7,,India
2022-11-29,16.0,9.2,25.2,0.0,,,1.2,,1015.0,,India
2022-11-30,16.5,10.6,25.6,0.0,,,2.2,,1016.1,,India
2022-12-01,16.6,10.2,25.2,0.0,,,3.0,,1015.1,,India
2022-12-02,16.3,10.0,26.4,0.0,,,1.5,,1014.1,,India
2022-12-03,16.3,10.4,25.6,0.0,,,0.8,,1014.9,,India
2022-12-04,16.4,11.2,25.0,0.0,,,1.8,,1015.4,,India
2022-12-05,16.3,10.4,25.2,0.0,,,1.5,,1016.9,,India
2022-12-06,15.7,9.6,23.2,0.0,,,5.8,,1016.1,,India
2022-12-07,15.9,10.2,24.0,0.0,,,7.6,,1014.8,,India
2022-12-08,16.7,10.6,24.2,0.0,,,4.3,,1015.5,,India
2022-12-09,17.0,10.4,26.0,0.0,,,2.0,,1014.7,,India
2022-12-10,16.8,10.2,26.6,0.0,,,1.6,,1014.8,,India
2022-12-11,16.9,10.4,27.0,0.0,,,3.0,,1015.2,,India
2022-12-12,16.8,10.2,26.2,0.0,,,3.9,,1014.5,,India
2022-12-13,17.1,9.8,25.8,0.0,,,7.0,,1015.7,,India
2022-12-14,16.5,11.6,23.8,0.0,,,7.3,,1015.8,,India
2022-12-15,14.5,8.4,23.0,0.0,,,4.8,,1015.0,,India
2022-12-16,14.4,8.6,23.4,0.0,,,3.5,,1013.9,,India
2022-12-17,14.5,8.4,23.6,0.0,,,2.6,,1015.4,,India
2022-12-18,14.4,8.0,23.2,0.0,,,1.6,,1015.9,,India
2022-12-19,13.6,8.4,22.4,0.0,,,1.6,,1014.7,,India
2022-12-20,13.8,8.0,23.0,0.0,,,2.8,,1014.0,,India
2022-12-21,13.3,8.0,20.6,0.0,,,0.9,,1015.1,,India
2022-12-22,13.0,8.6,19.6,0.0,,,2.4,,1015.1,,India
2022-12-23,12.6,8.4,19.2,0.0,,,1.6,,1014.5,,India
2022-12-24,12.5,8.2,19.4,0.0,,,4.8,,1016.0,,India
2022-12-25,10.2,5.3,20.0,111.0,,,5.9,,1016.8,,India
2022-12-26,9.3,5.0,16.2,0.0,,,2.7,,1018.6,,India
2022-12-27,11.3,7.0,16.8,0.0,,,7.8,,1018.3,,India
2022-12-28,13.5,8.4,21.6,0.0,,,9.0,,1017.7,,India
2022-12-29,14.9,9.6,23.4,0.0,,,3.0,,1018.4,,India
2022-12-30,15.5,11.9,22.4,0.0,,,4.2,,1018.8,,India
2022-12-31,13.7,9.4,19.0,0.0,,,6.5,,1019.6,,India
2023-01-01,12.8,7.4,20.6,0.0,,,2.4,,1020.5,,India
2023-01-02,12.2,8.6,17.9,0.0,,,0.8,,1021.6,,India
2023-01-03,11.2,7.4,16.2,0.0,,,3.0,,1022.6,,India
2023-01-04,9.8,6.3,15.6,0.0,,,2.8,,1021.6,,India
2023-01-05,9.5,5.4,15.0,0.0,,,2.9,,1024.0,,India
2023-01-06,9.5,5.6,15.5,0.0,,,1.8,,1024.5,,India
2023-01-07,9.8,5.4,16.3,0.0,,,3.6,,1022.7,,India
2023-01-08,10.2,5.0,18.0,0.0,,,4.2,,1019.9,,India
2023-01-09,11.2,5.6,18.4,0.0,,,1.2,,1020.5,,India
2023-01-10,11.9,7.0,17.6,0.0,,,5.3,,1019.5,,India
2023-01-11,12.0,6.0,18.4,0.0,,,5.3,,1015.4,,India
2023-01-12,14.7,9.3,20.6,0.0,,,6.2,,1012.5,,India
2023-01-13,15.3,11.9,21.4,1.7,,,5.6,,1013.1,,India
2023-01-14,13.7,10.6,18.0,0.0,,,8.9,,1016.6,,India
2023-01-15,10.8,5.8,16.6,0.0,,,7.9,,1016.1,,India
2023-01-16,9.9,4.2,17.8,0.0,,,3.6,,1017.2,,India
2023-01-17,10.8,4.6,19.4,0.0,,,4.6,,1017.8,,India
2023-01-18,10.8,5.2,18.6,0.0,,,2.8,,1019.6,,India
2023-01-19,13.2,6.4,21.6,0.2,,,2.3,,1019.0,,India
2023-01-20,15.3,11.4,22.8,0.0,,,3.8,,1017.4,,India
2023-01-21,14.8,8.6,23.0,0.0,,,1.8,,1016.9,,India
2023-01-22,15.4,10.2,23.2,0.0,,,1.4,,1015.8,,India
2023-01-23,15.8,9.4,25.0,0.0,,,1.8,,1015.3,,India
2023-01-24,16.3,12.1,20.8,4.5,,,6.0,,1014.2,,India
2023-01-25,16.1,12.0,19.9,0.6,,,4.0,,1015.8,,India
2023-01-26,14.9,12.0,18.5,0.0,,,7.9,,1018.2,,India
2023-01-27,13.3,7.8,20.2,0.0,,,7.8,,1018.4,,India
2023-01-28,13.6,7.8,23.0,0.0,,,6.0,,1015.5,,India
2023-01-29,13.4,8.6,18.3,5.8,,,4.8,,1015.0,,India
2023-01-30,14.5,10.2,18.9,20.1,,,5.5,,1017.9,,India
2023-01-31,15.0,9.9,19.8,0.0,,,9.5,,1018.9,,India
2023-02-01,14.7,10.2,20.2,0.0,,,12.6,,1017.7,,India
2023-02-02,16.0,10.4,23.6,0.0,,,10.3,,1016.4,,India
2023-02-03,17.0,11.6,23.8,0.0,,,8.4,,1016.2,,India
2023-02-04,17.2,11.0,25.2,0.0,,,9.1,,1013.8,,India
2023-02-05,17.3,12.4,25.2,0.0,,,7.6,,1012.4,,India
2023-02-06,18.5,10.6,28.2,0.4,,,3.6,,1011.3,,India
2023-02-07,18.7,14.4,25.0,0.0,,,8.2,,1011.2,,India
2023-02-08,16.7,11.0,23.9,0.0,,,8.1,,1013.5,,India
2023-02-09,18.4,10.4,28.4,0.0,,,5.4,,1012.5,,India
2023-02-10,20.3,13.3,29.2,0.0,,,5.2,,1011.0,,India
2023-02-11,20.0,15.0,27.0,0.0,,,5.4,,1013.0,,India
2023-02-12,17.7,12.2,24.7,0.0,,,11.1,,1017.4,,India
2023-02-13,16.4,10.2,23.0,0.0,,,17.4,,1016.0,,India
2023-02-14,17.9,10.4,25.6,0.0,,,9.6,,1015.5,,India
2023-02-15,19.3,13.2,27.2,0.0,,,9.2,,1012.9,,India
2023-02-16,19.3,12.4,27.8,0.0,,,3.1,,1014.2,,India
2023-02-17,20.1,13.7,28.6,0.0,,,2.0,,1015.5,,India
2023-02-18,20.8,13.6,29.2,0.0,,,2.4,,1014.6,,India
2023-02-19,21.3,13.4,30.2,0.0,,,2.2,,1013.7,,India
2023-02-20,22.6,15.0,31.6,0.0,,,2.1,,1011.0,,India
2023-02-21,22.9,17.3,31.2,0.0,,,3.5,,1010.0,,India
2023-02-22,22.2,16.8,29.5,0.0,,,3.5,,1011.8,,India
2023-02-23,21.6,15.4,28.6,0.0,,,6.0,,1012.3,,India
2023-02-24,20.4,12.4,29.6,0.0,,,5.4,,1014.1,,India
2023-02-25,20.9,13.6,30.0,0.0,,,3.2,,1015.9,,India
2023-02-26,22.2,14.6,31.6,0.0,,,2.2,,1017.3,,India
2023-02-27,23.2,16.2,31.8,0.0,,,3.1,,1016.9,,India
2023-02-28,22.3,15.2,30.1,0.0,,,3.7,,1017.0,,India
2023-03-01,22.4,17.3,32.1,0.0,,,4.2,,1018.1,,India
2023-03-02,23.1,14.1,31.2,0.0,,,3.4,,1018.2,,India
2023-03-03,23.8,17.9,31.4,0.0,,,7.1,,1018.4,,India
2023-03-04,22.8,18.4,30.1,0.0,,,7.8,,1018.8,,India
2023-03-05,23.2,17.4,30.6,0.0,,,6.5,,1017.7,,India
2023-03-06,22.9,16.8,29.8,0.0,,,5.3,,1015.8,,India
2023-03-07,23.0,17.1,30.8,0.0,,,3.8,,1015.0,,India
2023-03-08,22.7,16.8,29.5,0.0,,,4.2,,1015.9,,India
2023-03-09,22.7,17.6,29.2,0.0,,,2.8,,1016.2,,India
2023-03-10,23.3,16.6,30.2,0.0,,,4.8,,1015.2,,India
2023-03-11,24.0,17.6,31.6,0.0,,,2.8,,1014.7,,India
2023-03-12,24.4,16.8,33.2,0.0,,,2.2,,1014.1,,India
2023-03-13,24.6,18.0,32.8,0.0,,,3.2,,1012.8,,India
2023-03-14,25.3,19.1,33.0,0.0,,,4.7,,1010.0,,India
2023-03-15,25.4,19.2,33.6,0.0,,,2.6,,1008.4,,India
2023-03-16,25.0,20.1,32.4,0.2,,,3.6,,1009.4,,India
2023-03-17,23.7,19.4,28.2,0.2,,,3.8,,1011.4,,India
2023-03-18,20.8,18.2,30.4,2.0,,,6.0,,1011.0,,India
2023-03-19,21.4,15.4,27.3,0.0,,,3.6,,1008.8,,India
2023-03-20,20.1,15.8,28.0,1.0,,,5.9,,1007.6,,India
2023-03-21,20.0,14.1,27.1,9.9,,,3.6,,1008.7,,India
2023-03-22,22.0,14.1,27.6,0.0,,,3.8,,1010.2,,India
2023-03-23,23.2,17.6,29.8,0.0,,,5.1,,1008.5,,India
2023-03-24,22.5,19.0,28.6,8.0,,,7.3,,1008.4,,India
2023-03-25,23.3,15.3,30.2,11.9,,,6.8,,1011.1,,India
2023-03-26,23.7,15.8,30.4,0.0,,,5.1,,1010.8,,India
2023-03-27,23.1,18.2,28.6,0.0,,,7.3,,1010.0,,India
2023-03-28,23.3,17.0,30.2,0.0,,,4.9,,1009.6,,India
2023-03-29,24.2,17.8,33.0,0.0,,,3.2,,1010.0,,India
2023-03-30,23.7,18.0,32.0,2.4,,,5.3,,1008.5,,India
2023-03-31,21.1,16.8,27.0,9.7,,,5.2,,1008.3,,India
2023-04-01,21.5,17.0,27.4,0.0,,,4.8,,1009.1,,India
2023-04-02,22.9,16.8,29.4,0.4,,,4.9,,1008.1,,India
2023-04-03,24.4,18.4,31.4,0.0,,,3.2,,1006.5,,India
2023-04-04,23.8,16.3,32.2,16.0,,,6.4,,1008.5,,India
2023-04-05,23.8,15.9,31.3,0.0,,,5.2,,1009.5,,India
2023-04-06,24.6,17.2,32.4,0.0,,,6.3,,1011.6,,India
2023-04-07,25.2,17.0,33.2,0.0,,,6.7,,1013.2,,India
2023-04-08,25.8,19.6,33.5,0.0,,,4.6,,1013.6,,India
2023-04-09,26.1,17.0,34.6,0.0,,,4.2,,1013.5,,India
2023-04-10,26.0,17.2,34.2,0.0,,,5.0,,1011.7,,India
2023-04-11,27.5,18.2,36.6,0.0,,,7.3,,1010.7,,India
2023-04-12,28.6,22.1,36.8,0.0,,,7.7,,1010.2,,India
2023-04-13,28.6,19.3,37.7,0.0,,,5.6,,1008.4,,India
2023-04-14,29.9,21.6,38.4,0.0,,,5.4,,1007.4,,India
2023-04-15,31.1,21.6,40.2,0.0,,,3.3,,1006.8,,India
2023-04-16,31.6,25.2,39.8,0.0,,,3.6,,1005.8,,India
2023-04-17,31.6,23.0,39.9,0.0,,,4.2,,1005.5,,India
2023-04-18,31.8,23.6,39.9,0.0,,,6.8,,1006.6,,India
2023-04-19,30.6,25.4,37.4,0.2,,,6.9,,1005.0,,India
2023-04-20,29.4,25.0,35.2,0.0,,,6.4,,1002.3,,India
2023-04-21,29.2,23.0,35.4,0.0,,,8.0,,1002.9,,India
2023-04-22,29.1,20.6,36.7,0.0,,,5.6,,1004.1,,India
2023-04-23,26.8,23.2,32.3,0.0,,,6.5,,1006.2,,India
2023-04-24,27.0,21.9,33.6,0.0,,,4.1,,1009.4,,India
2023-04-25,27.4,21.8,33.6,0.0,,,5.6,,1010.8,,India
2023-04-26,28.6,21.9,36.2,0.0,,,3.4,,1007.5,,India
2023-04-27,29.0,22.2,38.0,0.6,,,5.8,,1006.9,,India
2023-04-28,28.6,22.9,38.4,0.0,,,4.7,,1008.1,,India
2023-04-29,27.6,23.4,32.0,0.2,,,6.6,,1007.3,,India
2023-04-30,24.5,21.8,33.1,0.0,,,5.5,,1006.8,,India
2023-05-01,22.4,19.6,28.7,1.0,,,7.0,,1007.2,,India
2023-05-02,23.7,19.3,27.6,15.0,,,8.9,,1008.4,,India
2023-05-03,22.2,19.4,29.8,0.0,,,5.5,,1009.8,,India
2023-05-04,25.0,15.8,30.6,30.0,,,3.1,,1009.4,,India
2023-05-05,27.1,19.5,33.3,0.0,,,4.1,,1007.3,,India
2023-05-06,28.7,23.3,35.3,0.2,,,6.2,,1005.2,,India
2023-05-07,29.4,22.2,36.0,0.0,,,5.8,,1004.0,,India
2023-05-08,29.3,23.0,35.6,0.0,,,5.9,,1003.5,,India
2023-05-09,29.7,22.2,37.2,0.0,,,4.9,,1005.5,,India
2023-05-10,30.2,25.0,36.3,0.0,,,7.7,,1005.2,,India
2023-05-11,30.2,21.0,38.3,0.0,,,4.5,,1005.7,,India
2023-05-12,31.2,22.0,40.4,0.0,,,5.0,,1004.4,,India
2023-05-13,32.9,24.2,40.7,0.0,,,5.5,,1003.4,,India
2023-05-14,33.4,28.4,40.2,0.0,,,4.7,,1000.9,,India
2023-05-15,33.3,27.2,40.0,0.0,,,8.0,,1000.2,,India
2023-05-16,33.3,28.8,39.0,0.0,,,10.2,,1002.1,,India
2023-05-17,33.5,26.6,40.4,0.0,,,7.3,,1003.7,,India
2023-05-18,29.3,21.9,41.1,9.9,,,7.2,,1006.7,,India
2023-05-19,30.4,24.4,38.2,0.0,,,9.2,,1005.4,,India
2023-05-20,32.4,24.4,39.8,0.0,,,6.6,,1002.8,,India
2023-05-21,34.3,25.2,42.0,0.0,,,5.5,,1002.5,,India
2023-05-22,35.6,27.6,42.6,0.0,,,9.6,,1002.9,,India
2023-05-23,35.5,29.8,42.6,0.0,,,10.8,,1003.4,,India
2023-05-24,31.1,26.4,35.7,0.7,,,9.2,,1004.3,,India
2023-05-25,29.2,24.0,35.4,10.5,,,8.1,,1003.6,,India
2023-05-26,28.9,20.5,36.9,2.0,,,7.0,,1005.1,,India
2023-05-27,27.7,19.3,34.9,16.0,,,6.4,,1005.4,,India
2023-05-28,29.8,23.6,34.4,2.0,,,5.3,,1005.9,,India
2023-05-29,27.1,21.8,35.7,7.1,,,5.2,,1007.7,,India
2023-05-30,27.8,20.7,35.0,1.0,,,4.5,,1007.5,,India
2023-05-31,25.6,20.5,35.9,23.1,,,8.1,,1006.9,,India
2023-06-01,25.7,20.6,31.8,0.0,,,4.4,,1006.1,,India
2023-06-02,28.4,20.8,32.7,0.3,,,5.3,,1004.9,,India
2023-06-03,30.0,22.7,35.8,0.0,,,4.5,,1004.8,,India
2023-06-04,28.9,23.8,36.0,3.0,,,5.3,,1004.5,,India
2023-06-05,31.5,24.7,37.2,0.0,,,8.1,,1003.0,,India
2023-06-06,32.0,23.0,37.8,0.5,,,7.5,,1002.8,,India
2023-06-07,31.9,25.2,38.5,0.0,,,7.0,,1002.4,,India
2023-06-08,32.7,25.0,38.8,0.0,,,5.9,,1001.8,,India
2023-06-09,33.4,27.4,40.0,0.0,,,11.0,,998.8,,India
2023-06-10,34.3,27.8,40.8,0.0,,,10.6,,997.3,,India
2023-06-11,33.0,25.2,41.8,0.5,,,10.3,,997.4,,India
2023-06-12,35.1,28.8,39.6,0.0,,,10.0,,997.2,,India
2023-06-13,36.0,30.8,41.4,0.0,,,14.7,,996.8,,India
2023-06-14,36.1,30.6,40.2,0.0,,,16.5,,997.5,,India
2023-06-15,34.1,30.2,37.4,0.0,,,12.7,,999.0,,India
2023-06-16,32.3,29.0,37.8,0.3,,,10.8,,999.3,,India
2023-06-17,32.1,28.2,37.8,0.0,,,5.7,,999.4,,India
2023-06-18,32.6,28.6,39.2,0.0,,,8.0,,999.5,,India
2023-06-19,28.9,25.5,38.6,5.1,,,6.1,,998.2,,India
2023-06-20,32.2,27.0,37.6,4.1,,,5.7,,997.9,,India
2023-06-21,31.9,27.4,38.1,0.0,,,5.6,,999.2,,India
2023-06-22,33.0,27.6,37.6,2.0,,,5.6,,999.3,,India
2023-06-23,33.2,27.4,37.5,0.5,,,5.7,,998.9,,India
2023-06-24,32.3,30.0,37.7,0.0,,,5.6,,998.5,,India
2023-06-25,26.2,23.1,37.2,48.0,,,7.0,,1000.1,,India
2023-06-26,29.5,25.4,32.3,2.0,,,4.0,,1000.6,,India
2023-06-27,29.8,24.5,33.4,6.1,,,3.1,,999.8,,India
2023-06-28,30.5,27.1,35.4,0.0,,,5.2,,1000.6,,India
2023-06-29,28.9,23.8,36.4,17.0,,,6.3,,1000.3,,India
2023-06-30,27.7,25.0,34.2,5.1,,,5.0,,998.5,,India
2023-07-01,30.0,25.4,34.5,26.9,,,5.2,,999.1,,India
2023-07-02,31.4,26.0,35.4,0.0,,,4.9,,999.7,,India
2023-07-03,33.0,29.0,37.6,0.0,,,4.7,,999.0,,India
2023-07-04,32.5,30.1,36.5,1.4,,,7.9,,997.9,,India
2023-07-05,31.2,27.0,34.8,3.0,,,6.9,,997.9,,India
2023-07-06,29.7,26.6,33.2,0.3,,,7.6,,999.4,,India
2023-07-07,30.2,27.3,33.6,3.2,,,6.2,,1000.5,,India
2023-07-08,26.7,25.0,35.0,3.0,,,3.8,,1000.7,,India
2023-07-09,26.6,25.4,29.8,152.9,,,3.9,,1000.0,,India
2023-07-10,27.3,25.1,30.8,106.9,,,2.8,,1000.1,,India
2023-07-11,28.7,24.4,32.0,7.9,,,1.9,,1000.1,,India
2023-07-12,29.7,26.6,32.5,0.0,,,2.6,,999.6,,India
2023-07-13,30.2,26.2,34.2,1.0,,,4.9,,999.8,,India
2023-07-14,30.4,26.8,34.2,2.0,,,3.3,,1000.5,,India
2023-07-15,29.7,27.2,34.4,0.0,,,3.4,,1000.3,,India
2023-07-16,29.4,25.4,34.6,13.0,,,3.0,,1000.4,,India
2023-07-17,31.0,26.4,35.4,7.9,,,3.2,,999.4,,India
2023-07-18,29.6,27.4,34.2,0.0,,,4.1,,999.4,,India
2023-07-19,31.8,27.6,35.4,0.8,,,5.0,,999.0,,India
2023-07-20,33.5,27.6,37.0,0.0,,,3.0,,998.5,,India
2023-07-21,33.8,29.8,37.4,0.2,,,5.3,,1000.2,,India
2023-07-22,33.2,30.2,36.7,0.3,,,9.0,,1002.5,,India
2023-07-23,32.8,29.8,36.1,3.5,,,9.0,,1002.6,,India
2023-07-24,33.2,30.4,37.6,2.9,,,7.7,,1000.6,,India
2023-07-25,32.0,29.6,35.2,16.7,,,6.5,,1000.8,,India
2023-07-26,27.2,23.8,36.0,37.1,,,4.4,,1002.7,,India
2023-07-27,30.0,25.8,34.8,0.5,,,1.8,,1001.8,,India
2023-07-28,29.0,26.0,34.8,0.0,,,3.5,,1000.0,,India
2023-07-29,28.1,25.0,34.3,13.0,,,4.6,,999.2,,India
2023-07-30,30.5,25.3,34.0,0.0,,,5.7,,998.4,,India
2023-07-31,31.3,28.2,34.4,2.2,,,7.1,,997.7,,India
2023-08-01,32.2,28.0,35.4,0.2,,,10.3,,996.7,,India
2023-08-02,31.6,27.6,35.2,5.1,,,10.4,,997.2,,India
2023-08-03,30.9,25.2,36.2,13.0,,,7.5,,997.5,,India
2023-08-04,29.0,26.5,35.0,2.0,,,4.6,,999.6,,India
2023-08-05,29.9,25.0,34.4,54.1,,,3.9,,1001.1,,India
2023-08-06,31.4,26.9,34.7,2.0,,,10.9,,998.8,,India
2023-08-07,30.5,26.8,35.6,0.0,,,12.2,,996.2,,India
2023-08-08,31.2,27.8,34.7,0.0,,,13.9,,997.4,,India
2023-08-09,31.3,28.2,34.3,0.0,,,11.7,,1001.0,,India
2023-08-10,31.3,29.0,34.4,0.0,,,8.3,,1002.8,,India
2023-08-11,31.4,28.1,34.6,0.0,,,7.7,,1002.8,,India
2023-08-12,31.8,28.8,35.0,0.0,,,13.1,,1000.8,,India
2023-08-13,31.4,28.0,34.2,0.2,,,12.3,,998.8,,India
2023-08-14,31.2,28.8,34.4,0.0,,,6.6,,1002.1,,India
2023-08-15,30.0,28.0,34.0,0.0,,,4.3,,1003.2,,India
2023-08-16,31.7,27.8,35.5,0.0,,,4.8,,1002.5,,India
2023-08-17,32.6,27.5,36.2,0.0,,,8.2,,1002.0,,India
2023-08-18,32.8,29.6,36.4,0.0,,,6.0,,1001.8,,India
2023-08-19,30.5,25.4,37.4,13.0,,,3.2,,1002.2,,India
2023-08-20,32.6,28.2,36.4,0.3,,,4.6,,1002.7,,India
2023-08-21,33.4,28.4,37.2,0.0,,,3.9,,1001.5,,India
2023-08-22,31.7,28.2,35.4,11.4,,,6.7,,999.9,,India
2023-08-23,27.6,26.8,35.8,0.0,,,7.6,,999.2,,India
2023-08-24,29.0,24.3,33.2,7.1,,,7.1,,998.5,,India
2023-08-25,31.1,25.5,34.7,0.0,,,9.3,,998.6,,India
2023-08-26,31.4,28.4,34.8,0.1,,,11.5,,1000.2,,India
2023-08-27,31.2,27.8,34.8,0.1,,,12.8,,1000.4,,India
2023-08-28,30.9,27.6,35.2,1.7,,,10.6,,1000.5,,India
2023-08-29,31.9,28.2,36.1,0.0,,,8.0,,1002.2,,India
2023-08-30,32.3,29.2,36.6,0.0,,,7.3,,1003.9,,India
2023-08-31,32.1,27.0,36.6,0.0,,,6.1,,1004.7,,India
2023-09-01,32.3,28.4,37.2,0.0,,,6.5,,1004.5,,India
2023-09-02,32.9,28.6,37.7,0.0,,,8.4,,1003.3,,India
2023-09-03,32.7,29.2,37.6,0.0,,,8.6,,1002.2,,India
2023-09-04,32.2,27.2,37.0,0.0,,,7.0,,1001.6,,India
2023-09-05,31.9,27.8,37.2,5.5,,,3.7,,1002.5,,India
2023-09-06,32.0,28.7,36.2,0.0,,,3.7,,1003.4,,India
2023-09-07,31.9,29.0,37.0,0.0,,,3.6,,1002.9,,India
2023-09-08,30.9,28.0,36.0,3.4,,,4.6,,1002.9,,India
2023-09-09,26.9,23.2,36.4,9.9,,,7.3,,1002.8,,India
2023-09-10,26.3,23.5,32.0,39.1,,,7.6,,1001.0,,India
2023-09-11,28.4,23.7,32.4,1.0,,,5.0,,1000.8,,India
2023-09-12,29.5,24.8,33.5,0.0,,,3.2,,1001.4,,India
2023-09-13,30.8,27.0,35.0,0.0,,,2.9,,1001.6,,India
2023-09-14,31.7,28.6,36.8,12.3,,,3.4,,1002.6,,India
2023-09-15,29.6,23.7,37.6,4.1,,,4.7,,1003.8,,India
2023-09-16,28.4,25.4,34.2,1.0,,,6.6,,1003.3,,India
2023-09-17,28.9,24.3,33.8,11.9,,,10.7,,1001.6,,India
2023-09-18,30.2,25.3,33.2,0.0,,,9.8,,1002.3,,India
2023-09-19,30.7,27.7,35.2,0.0,,,5.8,,1004.7,,India
2023-09-20,31.3,27.6,36.0,0.0,,,2.8,,1005.1,,India
2023-09-21,31.1,27.8,36.4,0.1,,,3.9,,1004.5,,India
2023-09-22,30.8,26.9,35.8,0.1,,,2.8,,1004.6,,India
2023-09-23,29.0,24.4,34.3,0.1,,,3.2,,1005.7,,India
2023-09-24,29.0,25.4,33.6,1.0,,,2.9,,1005.2,,India
2023-09-25,29.4,25.0,34.6,0.1,,,1.8,,1005.4,,India
2023-09-26,30.1,26.0,34.6,0.0,,,1.9,,1006.5,,India
2023-09-27,29.8,26.4,34.5,0.0,,,2.7,,1006.5,,India
2023-09-28,28.9,23.4,34.8,0.0,,,2.4,,1006.1,,India
2023-09-29,28.6,23.4,34.9,0.0,,,1.8,,1005.8,,India
2023-09-30,29.0,23.9,35.2,0.0,,,3.1,,1005.8,,India
2023-10-01,28.8,24.4,35.0,0.0,,,2.6,,1005.2,,India
2023-10-02,27.4,21.6,34.2,0.0,,,2.3,,1006.2,,India
2023-10-03,26.4,19.8,34.2,0.0,,,5.9,,1007.1,,India
2023-10-04,27.1,20.2,34.0,0.0,,,3.9,,1007.3,,India
2023-10-05,27.6,21.0,34.6,0.0,,,4.3,,1006.6,,India
2023-10-06,27.4,20.2,35.1,0.0,,,3.2,,1005.4,,India
2023-10-07,28.3,22.0,35.1,0.0,,,4.2,,1006.4,,India
2023-10-08,29.6,24.0,36.2,0.0,,,4.8,,1007.1,,India
2023-10-09,30.0,25.8,36.0,0.0,,,4.5,,1007.7,,India
2023-10-10,29.1,24.0,34.8,0.8,,,3.7,,1008.7,,India
2023-10-11,27.2,21.8,34.8,0.0,,,3.2,,1009.8,,India
2023-10-12,26.4,19.0,34.2,0.0,,,2.3,,1011.4,,India
2023-10-13,27.4,21.8,35.4,0.0,,,2.3,,1011.6,,India
2023-10-14,27.8,22.2,36.0,0.0,,,2.4,,1011.0,,India
2023-10-15,27.3,22.6,33.6,0.5,,,2.5,,1009.3,,India
2023-10-16,25.4,21.4,29.4,4.6,,,5.9,,1010.9,,India
2023-10-17,22.4,17.2,30.5,5.1,,,3.1,,1014.5,,India
