date,city,tavg,tmin,tmax,prcp
2022-02-23,Germany,6.3,3.5,9.2,2.3
2022-02-24,Germany,6.0,1.6,10.5,0.8
2022-02-25,Germany,4.7,3.0,6.7,1.9
2022-02-26,Germany,4.1,1.5,6.7,0.0
2022-02-27,Germany,1.9,-1.3,6.0,0.0
2022-02-28,Germany,1.3,-1.7,6.0,0.0
2022-03-01,Germany,1.3,-3.5,7.3,0.0
2022-03-02,Germany,1.8,-2.0,7.2,0.0
2022-03-03,Germany,0.8,-2.7,5.1,0.0
2022-03-04,Germany,1.6,-0.3,4.4,0.0
2022-03-05,Germany,0.9,-1.4,3.8,0.0
2022-03-06,Germany,-0.1,-2.3,2.1,0.0
2022-03-07,Germany,2.5,-1.2,7.2,0.0
2022-03-08,Germany,3.3,-1.8,9.2,0.0
2022-03-09,Germany,4.2,-1.6,10.6,0.0
2022-03-10,Germany,3.6,-0.6,8.7,0.0
2022-03-11,Germany,2.3,-2.1,7.9,0.0
2022-03-12,Germany,4.2,-1.5,11.2,0.0
2022-03-13,Germany,5.7,-0.6,12.9,0.0
2022-03-14,Germany,6.7,1.5,11.9,1.8
2022-03-15,Germany,8.6,5.2,12.2,0.6
2022-03-16,Germany,7.8,4.4,11.9,0.0
2022-03-17,Germany,8.7,3.2,14.6,0.0
2022-03-18,Germany,8.0,4.9,12.2,0.0
2022-03-19,Germany,5.9,1.8,9.8,0.0
2022-03-20,Germany,6.4,1.2,12.3,0.0
2022-03-21,Germany,7.1,1.2,13.6,0.0
2022-03-22,Germany,8.6,0.8,17.0,0.0
2022-03-23,Germany,9.8,2.3,17.6,0.0
2022-03-24,Germany,8.4,1.5,15.7,0.0
2022-03-25,Germany,9.5,2.3,16.0,0.0
2022-03-26,Germany,8.9,5.1,12.1,0.0
2022-03-27,Germany,9.4,3.4,15.5,0.0
2022-03-28,Germany,9.7,5.1,15.2,0.0
2022-03-29,Germany,7.3,5.0,10.3,0.0
2022-03-30,Germany,4.5,1.9,6.7,0.0
2022-03-31,Germany,3.8,0.9,6.4,0.0
2022-04-01,Germany,3.8,1.3,6.7,0.2
2022-04-02,Germany,2.5,0.5,4.8,0.0
2022-04-03,Germany,1.8,-2.6,5.6,0.0
2022-04-04,Germany,3.6,1.7,6.3,5.3
2022-04-05,Germany,6.0,4.1,7.6,4.3
2022-04-06,Germany,9.7,6.1,12.9,4.0
2022-04-07,Germany,10.0,7.7,12.5,3.2
2022-04-08,Germany,7.0,4.5,9.5,5.2
2022-04-09,Germany,5.4,2.6,8.3,1.0
2022-04-10,Germany,4.8,2.6,6.8,1.3
2022-04-11,Germany,6.5,2.1,10.8,0.0
2022-04-12,Germany,8.7,1.2,16.0,0.0
2022-04-13,Germany,13.3,5.8,20.9,0.0
2022-04-14,Germany,12.0,9.1,14.4,3.9
2022-04-15,Germany,8.2,6.1,10.0,1.5
2022-04-16,Germany,7.0,2.5,11.5,0.0
2022-04-17,Germany,7.8,1.3,13.9,0.0
2022-04-18,Germany,9.1,2.7,14.8,0.0
2022-04-19,Germany,8.6,4.5,12.2,0.0
2022-04-20,Germany,9.0,5.2,12.7,0.5
2022-04-21,Germany,9.7,7.1,12.4,1.6
2022-04-22,Germany,10.5,6.2,14.4,0.0
2022-04-23,Germany,11.5,5.3,16.9,0.0
2022-04-24,Germany,11.1,6.4,15.7,0.0
2022-04-25,Germany,9.6,6.4,13.0,0.0
2022-04-26,Germany,10.5,4.3,16.1,0.0
2022-04-27,Germany,11.0,5.6,15.3,0.0
2022-04-28,Germany,11.0,5.5,15.9,0.0
2022-04-29,Germany,12.0,4.2,18.5,0.0
2022-04-30,Germany,13.0,6.4,18.9,0.0
2022-05-01,Germany,11.8,7.7,15.5,0.0
2022-05-02,Germany,12.6,7.8,17.3,0.0
2022-05-03,Germany,12.2,6.5,17.1,0.0
2022-05-04,Germany,13.3,6.9,18.9,0.0
2022-05-05,Germany,13.4,10.3,17.2,0.7
2022-05-06,Germany,13.2,6.9,18.2,0.0
2022-05-07,Germany,15.2,8.9,20.3,0.0
2022-05-08,Germany,14.0,9.7,18.5,0.0
2022-05-09,Germany,14.2,7.0,21.1,0.0
2022-05-10,Germany,18.0,8.8,25.7,0.0
2022-05-11,Germany,20.4,15.2,26.5,0.0
2022-05-12,Germany,16.8,13.0,18.9,0.6
2022-05-13,Germany,14.0,9.1,17.8,0.0
2022-05-14,Germany,14.8,9.7,19.3,0.0
2022-05-15,Germany,14.7,7.7,21.1,0.0
2022-05-16,Germany,17.3,9.0,24.4,0.0
2022-05-17,Germany,16.3,13.8,19.6,3.5
2022-05-18,Germany,17.4,10.6,24.7,0.0
2022-05-19,Germany,21.5,13.4,29.1,0.0
2022-05-20,Germany,20.0,15.9,24.4,3.4
2022-05-21,Germany,15.3,12.6,17.7,2.9
2022-05-22,Germany,13.9,9.6,18.6,0.0
2022-05-23,Germany,16.4,8.9,22.8,0.0
2022-05-24,Germany,17.7,14.2,21.5,3.3
2022-05-25,Germany,15.6,11.1,19.9,0.0
2022-05-26,Germany,15.7,11.7,19.4,0.0
2022-05-27,Germany,14.5,11.6,17.1,2.0
2022-05-28,Germany,11.8,9.0,14.2,2.7
2022-05-29,Germany,12.0,8.8,14.9,1.1
2022-05-30,Germany,12.5,8.7,16.0,0.0
2022-05-31,Germany,13.5,8.9,17.3,0.0
2022-06-01,Germany,14.4,10.1,18.1,0.0
2022-06-14,Germany,14.3,9.9,19.0,
2022-06-15,Germany,17.9,9.2,25.1,
2022-06-16,Germany,18.5,13.7,22.6,
2022-06-17,Germany,18.7,12.2,24.5,
2022-06-18,Germany,24.5,15.8,32.1,
2022-06-19,Germany,25.0,19.8,32.0,
2022-06-20,Germany,15.9,13.1,19.9,
2022-06-21,Germany,16.7,10.7,22.7,
2022-06-22,Germany,19.7,11.4,26.2,
2022-06-23,Germany,22.3,14.1,29.3,
2022-06-24,Germany,24.4,17.1,31.9,
2022-06-25,Germany,21.8,18.6,24.5,
2022-06-26,Germany,24.2,17.8,30.4,
2022-06-27,Germany,26.5,19.1,33.9,
2022-06-28,Germany,21.2,18.6,24.7,
2022-06-29,Germany,20.4,15.5,24.6,
2022-06-30,Germany,22.2,18.1,27.2,
2022-07-01,Germany,20.2,16.0,24.0,
2022-07-02,Germany,19.6,12.7,25.8,
2022-07-03,Germany,22.0,14.1,29.3,
2022-07-04,Germany,20.6,17.0,24.7,
2022-07-05,Germany,18.9,13.4,23.7,
2022-07-06,Germany,16.8,13.9,19.3,
2022-07-07,Germany,15.4,13.8,17.8,
2022-07-08,Germany,16.2,12.2,20.0,
2022-07-09,Germany,16.1,12.3,19.9,
2022-07-10,Germany,15.2,11.8,18.8,
2022-07-11,Germany,16.0,10.9,20.8,
2022-07-12,Germany,18.9,11.6,25.5,
2022-07-13,Germany,21.6,14.9,28.0,
2022-07-14,Germany,18.7,14.8,22.4,
2022-07-15,Germany,16.0,11.8,19.8,
2022-07-16,Germany,16.4,13.4,20.4,
2022-07-17,Germany,16.2,9.9,23.0,
2022-07-18,Germany,20.8,13.3,28.1,
2022-07-19,Germany,25.2,15.2,34.1,
2022-07-20,Germany,28.5,19.2,37.3,
2022-07-21,Germany,24.1,20.8,26.5,
2022-07-22,Germany,21.3,18.1,24.9,
2022-07-23,Germany,18.7,15.8,22.9,
2022-07-24,Germany,19.6,12.2,27.3,
2022-07-25,Germany,24.7,16.4,33.6,
2022-07-26,Germany,20.5,17.3,22.5,
2022-07-27,Germany,16.3,12.1,21.0,
2022-07-28,Germany,16.6,10.3,22.4,
2022-07-29,Germany,20.1,13.2,26.8,
2022-07-30,Germany,20.7,17.3,24.8,
2022-07-31,Germany,20.7,14.2,26.6,
2022-08-01,Germany,20.7,18.1,23.9,
2022-08-02,Germany,20.3,14.4,26.4,
2022-08-03,Germany,24.4,16.4,32.5,
2022-08-04,Germany,27.3,18.8,35.6,
2022-08-05,Germany,23.2,18.8,26.9,
2022-08-06,Germany,17.4,13.0,21.7,
2022-08-07,Germany,17.6,11.0,23.4,
2022-08-08,Germany,19.7,12.7,25.7,
2022-08-09,Germany,20.9,15.5,26.0,
2022-08-10,Germany,21.1,14.3,27.3,
2022-08-11,Germany,22.5,15.7,28.9,
2022-08-12,Germany,23.1,15.3,29.7,
2022-08-13,Germany,23.0,17.8,28.4,
2022-08-14,Germany,24.7,18.4,31.2,
2022-08-15,Germany,23.2,19.5,27.4,
2022-08-16,Germany,23.4,17.9,29.4,
2022-08-17,Germany,24.6,17.7,31.1,
2022-08-18,Germany,24.5,20.4,30.2,
2022-08-19,Germany,21.3,19.2,22.7,
2022-08-20,Germany,19.1,17.8,20.6,
2022-08-21,Germany,18.9,14.7,23.3,
2022-08-22,Germany,18.2,13.2,23.1,
2022-08-23,Germany,19.5,15.9,23.9,
2022-08-24,Germany,20.8,15.2,26.3,
2022-08-25,Germany,22.5,17.6,27.5,
2022-08-26,Germany,21.8,19.0,24.9,
2022-08-27,Germany,19.7,18.2,21.2,
2022-08-28,Germany,18.3,15.5,22.0,
2022-08-29,Germany,16.4,12.1,20.9,
2022-08-30,Germany,16.9,13.1,20.6,
2022-08-31,Germany,17.1,13.0,21.1,
2022-09-01,Germany,16.2,11.3,20.8,
2022-09-02,Germany,16.0,11.3,21.0,
2022-09-03,Germany,16.6,11.6,21.6,
2022-09-04,Germany,17.7,13.2,22.8,
2022-09-05,Germany,18.2,13.5,23.6,
2022-09-06,Germany,17.3,13.5,21.7,
2022-09-07,Germany,18.4,14.0,23.4,
2022-09-08,Germany,16.5,15.2,18.4,
2022-09-09,Germany,16.4,12.9,20.6,
2022-09-10,Germany,15.6,12.4,19.5,
2022-09-11,Germany,15.5,12.7,18.9,
2022-09-12,Germany,15.0,10.7,20.1,
2022-09-13,Germany,15.9,11.6,20.9,
2022-09-14,Germany,14.5,11.8,17.5,
2022-09-15,Germany,13.9,11.6,16.5,
2022-09-16,Germany,13.0,10.2,16.2,
2022-09-17,Germany,12.0,9.5,14.3,
2022-09-18,Germany,10.2,8.7,12.7,
2022-09-19,Germany,10.4,7.8,13.6,
2022-09-20,Germany,10.2,7.7,13.2,
2022-09-21,Germany,10.6,6.1,15.7,
2022-09-22,Germany,10.5,6.0,16.0,
2022-09-23,Germany,10.2,4.3,16.7,
2022-09-24,Germany,11.6,8.6,15.5,
2022-09-25,Germany,12.9,9.9,17.4,
2022-09-26,Germany,12.6,8.7,17.2,
2022-09-27,Germany,10.8,8.6,12.2,
2022-09-28,Germany,8.9,7.3,11.5,
2022-09-29,Germany,9.1,5.2,14.3,
2022-09-30,Germany,9.6,4.7,16.1,
2022-10-01,Germany,9.8,6.7,12.0,
2022-10-02,Germany,12.1,10.0,14.8,
2022-10-03,Germany,12.2,10.0,14.9,
2022-10-04,Germany,12.6,10.2,15.8,
2022-10-05,Germany,13.1,8.4,18.4,
2022-10-06,Germany,14.0,8.3,17.8,
2022-10-07,Germany,10.5,4.9,17.8,
2022-10-08,Germany,11.0,8.0,15.1,
2022-10-09,Germany,9.6,5.9,15.0,
2022-10-10,Germany,10.0,4.8,16.0,
2022-10-11,Germany,10.3,6.8,14.0,
2022-10-12,Germany,9.0,4.7,15.2,
2022-10-13,Germany,9.6,5.0,15.8,
2022-10-14,Germany,11.6,8.4,15.8,
2022-10-15,Germany,13.8,11.7,16.8,
2022-10-16,Germany,14.6,11.1,18.6,
2022-10-17,Germany,16.1,11.1,22.8,
2022-10-18,Germany,14.2,10.4,16.0,
2022-10-19,Germany,10.2,5.6,13.4,
2022-10-20,Germany,7.6,3.4,13.1,
2022-10-21,Germany,11.4,7.9,15.4,
2022-10-22,Germany,13.4,11.0,17.4,
2022-10-23,Germany,13.1,9.4,17.5,
2022-10-24,Germany,15.3,12.6,19.5,
2022-10-25,Germany,13.3,9.9,15.8,
2022-10-26,Germany,11.5,7.2,17.2,
2022-10-27,Germany,13.4,9.9,19.0,
2022-10-28,Germany,15.7,11.5,22.5,
2022-10-29,Germany,15.4,13.4,18.9,
2022-10-30,Germany,14.8,11.2,21.0,
2022-10-31,Germany,12.9,9.7,17.6,
2022-11-01,Germany,12.5,9.1,16.1,
2022-11-02,Germany,9.5,6.6,13.6,
2022-11-03,Germany,8.2,4.4,12.6,
2022-11-04,Germany,9.1,8.0,10.4,
2022-11-05,Germany,8.2,4.9,10.8,
2022-11-06,Germany,6.9,3.8,11.6,
2022-11-07,Germany,10.0,6.4,13.3,
2022-11-08,Germany,11.6,9.0,15.3,
2022-11-09,Germany,11.8,10.1,14.5,
2022-11-10,Germany,10.8,9.1,13.2,
2022-11-11,Germany,9.7,7.3,13.1,
2022-11-12,Germany,7.5,4.4,12.5,
2022-11-13,Germany,7.5,5.3,10.6,
2022-11-14,Germany,6.9,4.5,10.7,
2022-11-15,Germany,7.7,4.8,12.2,
2022-11-16,Germany,6.4,5.0,7.1,
2022-11-17,Germany,3.8,2.7,4.9,
2022-11-18,Germany,0.1,-3.3,3.2,
2022-11-19,Germany,-1.8,-4.4,0.6,
2022-11-20,Germany,-0.8,-1.7,0.3,
2022-11-21,Germany,-1.2,-2.8,0.8,
2022-11-22,Germany,-0.1,-2.6,2.1,
2022-11-23,Germany,2.6,0.1,6.0,
2022-11-24,Germany,2.8,0.5,4.9,
2022-11-25,Germany,4.7,3.5,6.0,
2022-11-26,Germany,6.2,5.5,7.1,
2022-11-27,Germany,5.0,3.2,7.1,
2022-11-28,Germany,3.6,2.9,4.8,
2022-11-29,Germany,3.6,2.9,4.2,
2022-11-30,Germany,2.9,1.4,4.2,
2022-12-01,Germany,0.7,0.2,1.1,
2022-12-02,Germany,0.3,-0.5,0.7,
2022-12-03,Germany,-1.3,-1.8,-0.5,
2022-12-04,Germany,1.1,-0.6,2.4,
2022-12-05,Germany,2.4,1.7,3.1,
2022-12-06,Germany,2.3,1.9,2.7,
2022-12-07,Germany,1.9,0.8,3.0,
2022-12-08,Germany,1.2,0.1,2.2,
2022-12-09,Germany,-0.1,-1.8,0.7,
2022-12-10,Germany,-1.8,-2.6,-1.0,
2022-12-11,Germany,-2.4,-3.4,-1.5,
2022-12-12,Germany,-1.6,-2.7,-0.9,
2022-12-13,Germany,-3.5,-5.9,-2.0,
2022-12-14,Germany,-5.7,-7.3,-2.8,
2022-12-15,Germany,-6.3,-8.6,-3.1,
2022-12-16,Germany,-4.8,-6.9,-2.6,
2022-12-17,Germany,-4.0,-4.9,-2.6,
2022-12-18,Germany,-4.5,-6.0,-2.0,
2022-12-19,Germany,-0.8,-4.9,4.3,
2022-12-20,Germany,5.6,4.1,7.3,
2022-12-21,Germany,6.2,5.5,6.9,
2022-12-22,Germany,6.1,5.1,7.2,
2022-12-23,Germany,5.2,4.7,6.2,
2022-12-24,Germany,4.9,4.0,5.5,
2022-12-25,Germany,5.7,3.9,7.7,
2022-12-26,Germany,8.7,6.8,10.1,
2022-12-27,Germany,4.4,2.7,6.5,
2022-12-28,Germany,5.4,2.8,7.6,
2022-12-29,Germany,9.4,7.6,11.5,
2022-12-30,Germany,7.3,6.1,8.9,
2022-12-31,Germany,12.7,8.1,15.6,
2023-01-01,Germany,13.9,11.1,15.5,
2023-01-02,Germany,12.1,10.1,14.6,
2023-01-03,Germany,6.2,3.1,9.7,
2023-01-04,Germany,6.4,3.5,9.5,
2023-01-05,Germany,7.9,4.6,9.2,
2023-01-06,Germany,6.2,4.1,8.7,
2023-01-07,Germany,7.0,5.2,9.7,
2023-01-08,Germany,6.6,5.2,8.4,
2023-01-09,Germany,5.7,4.0,7.6,
2023-01-10,Germany,5.1,3.8,6.8,
2023-01-11,Germany,6.2,3.7,8.1,
2023-01-12,Germany,8.0,6.2,9.5,
2023-01-13,Germany,9.2,7.0,10.5,
2023-01-14,Germany,7.5,6.7,8.6,
2023-01-15,Germany,7.4,4.3,9.8,
2023-01-16,Germany,4.4,2.7,6.7,
2023-01-17,Germany,2.9,-0.5,5.0,
2023-01-18,Germany,-0.5,-1.5,0.8,
2023-01-19,Germany,-0.8,-3.3,2.3,
2023-01-20,Germany,-0.7,-2.2,1.5,
2023-01-21,Germany,0.7,-1.0,2.1,
2023-01-22,Germany,1.6,1.2,1.9,
2023-01-23,Germany,1.6,0.5,2.4,
2023-01-24,Germany,-0.0,-1.1,1.5,
2023-01-25,Germany,-0.1,-1.1,1.2,
2023-01-26,Germany,-0.2,-0.8,0.1,
2023-01-27,Germany,0.6,-0.7,1.9,
2023-01-28,Germany,-0.6,-1.6,0.9,
2023-01-29,Germany,1.2,-1.4,2.8,
2023-01-30,Germany,3.5,2.7,4.5,
2023-01-31,Germany,3.6,2.4,4.5,
2023-02-01,Germany,4.1,3.4,4.9,
2023-02-02,Germany,4.0,1.0,5.6,
2023-02-03,Germany,5.3,1.6,7.7,
2023-02-04,Germany,1.7,-2.5,4.9,
2023-02-05,Germany,-2.3,-4.2,0.9,
2023-02-06,Germany,-2.0,-4.0,0.9,
2023-02-07,Germany,-2.4,-5.5,1.8,
2023-02-08,Germany,-2.0,-5.2,2.3,
2023-02-09,Germany,-1.8,-5.5,2.5,
2023-02-10,Germany,1.9,-1.1,4.8,
2023-02-11,Germany,6.0,3.0,8.4,
2023-02-12,Germany,6.9,5.8,8.3,
2023-02-13,Germany,6.5,4.3,8.2,
2023-02-14,Germany,4.2,1.9,8.2,
2023-02-15,Germany,2.8,-0.8,7.8,
2023-02-16,Germany,4.9,0.8,9.2,
2023-02-17,Germany,8.7,6.3,11.2,
2023-02-18,Germany,7.2,6.0,8.3,
2023-02-19,Germany,4.7,2.8,6.4,
2023-02-20,Germany,6.8,2.6,9.7,
2023-02-21,Germany,8.9,7.1,9.9,
2023-02-22,Germany,7.3,4.9,10.4,
2023-02-23,Germany,7.2,4.2,10.7,
2023-02-24,Germany,4.0,2.9,7.4,
2023-02-25,Germany,1.4,-0.5,2.9,
2023-02-26,Germany,-0.1,-1.7,2.5,
2023-02-27,Germany,0.1,-2.9,3.6,
2023-02-28,Germany,0.8,-3.0,5.2,
2023-03-01,Germany,1.3,-3.6,7.1,
2023-03-02,Germany,1.0,-2.3,5.4,
2023-03-03,Germany,1.7,-1.3,5.8,
2023-03-04,Germany,3.2,1.3,5.1,
2023-03-05,Germany,1.4,0.2,3.3,
2023-03-06,Germany,1.1,-1.4,3.0,
2023-03-07,Germany,1.5,-1.2,3.4,
2023-03-08,Germany,1.1,-0.6,3.2,
2023-03-09,Germany,0.9,-0.1,1.9,
2023-03-10,Germany,3.3,1.4,5.3,
2023-03-11,Germany,1.7,-0.1,2.9,
2023-03-12,Germany,2.1,-0.7,4.6,
2023-03-13,Germany,9.8,5.0,14.3,
2023-03-14,Germany,9.8,2.6,13.7,
2023-03-15,Germany,2.8,0.6,5.8,
2023-03-16,Germany,4.0,-1.7,9.5,
2023-03-17,Germany,7.7,1.9,14.3,
2023-03-18,Germany,11.2,6.5,17.1,
2023-03-19,Germany,10.9,7.1,15.9,
2023-03-20,Germany,8.8,7.1,10.6,
2023-03-21,Germany,9.3,6.8,11.9,
2023-03-22,Germany,11.9,8.0,16.2,
2023-03-23,Germany,12.3,10.6,14.7,
2023-03-24,Germany,12.0,8.8,14.9,
2023-03-25,Germany,9.2,7.7,11.1,
2023-03-26,Germany,8.2,5.6,10.3,
2023-03-27,Germany,3.8,1.7,5.6,
2023-03-28,Germany,2.9,0.4,6.2,
2023-03-29,Germany,5.4,0.7,9.7,
2023-03-30,Germany,10.6,7.3,15.1,
2023-03-31,Germany,10.0,8.2,12.0,
2023-04-01,Germany,8.0,4.9,9.1,
2023-04-02,Germany,4.7,2.6,7.1,
2023-04-03,Germany,2.0,-0.8,3.5,
2023-04-04,Germany,2.0,-1.8,5.2,
2023-04-05,Germany,2.6,-1.1,5.9,
2023-04-06,Germany,4.8,-1.2,10.4,
2023-04-07,Germany,4.0,0.6,6.3,
2023-04-08,Germany,8.1,5.8,11.7,
2023-04-09,Germany,7.6,2.5,12.9,
2023-04-10,Germany,9.5,2.9,15.7,
2023-04-11,Germany,9.2,6.0,10.6,
2023-04-12,Germany,8.4,2.0,14.5,
2023-04-13,Germany,9.6,6.8,12.9,
2023-04-14,Germany,7.7,6.1,9.0,
2023-04-15,Germany,9.6,8.2,11.1,
2023-04-16,Germany,9.3,8.2,10.6,
2023-04-17,Germany,7.9,5.9,9.2,
2023-04-18,Germany,8.8,5.6,12.3,
2023-04-19,Germany,7.0,4.4,9.8,
2023-04-20,Germany,9.1,4.6,14.1,
2023-04-21,Germany,13.9,7.6,20.0,
2023-04-22,Germany,15.1,7.6,22.2,
2023-04-23,Germany,13.8,11.3,16.8,
2023-04-24,Germany,12.7,9.4,16.1,
2023-04-25,Germany,8.5,5.9,9.8,
2023-04-26,Germany,6.4,3.6,9.1,
2023-04-27,Germany,6.5,2.4,10.3,
2023-04-28,Germany,9.1,2.5,14.8,
2023-04-29,Germany,11.5,9.3,13.9,
2023-04-30,Germany,8.9,4.2,13.7,
2023-05-01,Germany,10.9,3.0,18.1,
2023-05-02,Germany,10.1,7.5,12.3,
2023-05-03,Germany,8.9,4.1,13.4,
2023-05-04,Germany,11.2,3.3,17.2,
2023-05-05,Germany,13.6,8.1,18.4,
2023-05-06,Germany,10.3,9.1,13.3,
2023-05-07,Germany,11.2,6.9,15.6,
2023-05-08,Germany,11.6,5.1,17.8,
2023-05-09,Germany,13.1,6.3,19.2,
2023-05-10,Germany,15.5,8.9,21.7,
2023-05-11,Germany,16.9,12.0,22.0,
2023-05-12,Germany,17.2,11.3,22.4,
2023-05-13,Germany,16.4,10.4,22.0,
2023-05-14,Germany,15.7,9.3,21.3,
2023-05-15,Germany,15.1,9.9,19.8,
2023-05-16,Germany,12.5,9.4,15.6,
2023-05-17,Germany,10.4,6.2,14.2,
2023-05-18,Germany,10.8,5.2,15.0,
2023-05-19,Germany,13.3,7.5,17.7,
2023-05-20,Germany,15.5,10.8,20.4,
2023-05-21,Germany,19.7,13.1,25.8,
2023-05-22,Germany,20.9,15.0,26.3,
2023-05-23,Germany,16.3,12.4,19.8,
2023-05-24,Germany,11.6,8.1,14.9,
2023-05-25,Germany,13.8,8.0,18.5,
2023-05-26,Germany,13.5,8.3,18.1,
2023-05-27,Germany,14.5,7.1,20.6,
2023-05-28,Germany,16.8,8.0,23.6,
2023-05-29,Germany,16.0,10.6,20.4,
2023-05-30,Germany,15.9,8.6,21.6,
2023-05-31,Germany,17.5,9.5,24.3,
2023-06-01,Germany,16.2,11.3,21.2,
2023-06-02,Germany,14.5,9.6,18.8,
2023-06-03,Germany,13.8,7.1,19.6,
2023-06-04,Germany,16.4,7.8,23.3,
2023-06-05,Germany,18.8,10.1,25.7,
2023-06-06,Germany,19.4,13.6,24.5,
2023-06-07,Germany,21.5,15.6,27.0,
2023-06-08,Germany,22.2,15.6,28.4,
2023-06-09,Germany,22.2,16.1,27.4,
2023-06-10,Germany,22.3,16.0,27.9,
2023-06-11,Germany,21.1,13.9,26.7,
2023-06-12,Germany,21.0,14.1,26.7,
2023-06-13,Germany,18.8,13.4,23.1,
2023-06-14,Germany,18.1,12.2,23.0,
2023-06-15,Germany,18.4,14.4,22.0,
2023-06-16,Germany,15.8,14.2,17.5,
2023-06-17,Germany,16.6,12.8,20.1,
2023-06-18,Germany,19.2,12.5,25.4,
2023-06-19,Germany,21.6,14.3,28.4,
2023-06-20,Germany,21.8,16.8,26.4,
2023-06-21,Germany,23.6,19.0,28.0,
2023-06-22,Germany,22.9,16.9,27.9,
2023-06-23,Germany,19.0,16.9,21.0,
2023-06-24,Germany,18.9,14.0,24.3,
2023-06-25,Germany,21.1,15.6,26.3,
2023-06-26,Germany,22.2,16.8,29.1,
2023-06-27,Germany,16.7,13.9,19.0,
2023-06-28,Germany,16.9,12.5,21.4,
2023-06-29,Germany,19.2,12.0,24.9,
2023-06-30,Germany,19.0,16.6,20.6,
2023-07-01,Germany,18.4,14.4,22.6,
2023-07-02,Germany,18.5,15.9,21.3,
2023-07-03,Germany,17.3,12.3,20.9,
2023-07-04,Germany,17.7,13.6,21.7,
2023-07-05,Germany,18.1,12.8,22.9,
2023-07-06,Germany,17.8,12.2,22.9,
2023-07-07,Germany,20.1,11.4,27.6,
2023-07-08,Germany,23.1,13.8,31.0,
2023-07-09,Germany,24.7,16.2,32.3,
2023-07-10,Germany,23.2,19.0,27.4,
2023-07-11,Germany,22.7,15.1,29.6,
2023-07-12,Germany,23.1,19.7,26.8,
2023-07-13,Germany,19.9,15.5,24.3,
2023-07-14,Germany,19.8,13.6,25.7,
2023-07-15,Germany,24.8,16.2,32.7,
2023-07-16,Germany,23.1,19.2,26.5,
2023-07-17,Germany,20.3,14.9,25.3,
2023-07-18,Germany,18.8,13.9,23.8,
2023-07-19,Germany,18.4,13.2,22.6,
2023-07-20,Germany,17.3,14.3,21.3,
2023-07-21,Germany,16.3,12.3,19.7,
2023-07-22,Germany,16.8,13.2,20.6,
2023-07-23,Germany,19.1,14.8,24.0,
2023-07-24,Germany,20.5,17.4,24.2,
2023-07-25,Germany,17.5,14.9,20.6,
2023-07-26,Germany,15.4,12.5,18.4,
2023-07-27,Germany,15.8,11.6,19.6,
2023-07-28,Germany,18.4,15.2,21.8,
2023-07-29,Germany,19.0,15.7,21.7,
2023-07-30,Germany,19.0,15.2,23.1,
2023-07-31,Germany,17.2,14.8,19.6,
2023-08-01,Germany,17.6,16.0,19.5,
2023-08-02,Germany,17.8,14.4,21.5,
2023-08-03,Germany,18.4,15.9,21.1,
2023-08-04,Germany,18.3,15.7,21.7,
2023-08-05,Germany,17.2,13.2,21.1,
2023-08-06,Germany,15.9,14.3,16.9,
2023-08-07,Germany,15.3,13.4,17.6,
2023-08-08,Germany,14.8,11.5,18.0,
2023-08-09,Germany,15.0,10.5,19.0,
2023-08-10,Germany,15.1,10.3,19.9,
2023-08-11,Germany,18.0,10.5,25.3,
2023-08-12,Germany,20.4,15.5,25.3,
2023-08-13,Germany,20.9,16.4,25.3,
2023-08-14,Germany,22.4,15.5,29.1,
2023-08-15,Germany,24.3,19.2,29.8,
2023-08-16,Germany,22.3,18.9,26.4,
2023-08-17,Germany,21.6,17.9,25.5,
2023-08-18,Germany,23.1,18.3,28.4,
2023-08-19,Germany,25.0,18.6,31.6,
2023-08-20,Germany,23.5,19.7,27.7,
2023-08-21,Germany,22.1,18.1,26.6,
2023-08-22,Germany,20.7,17.0,25.0,
2023-08-23,Germany,20.1,14.9,25.2,
2023-08-24,Germany,21.3,14.9,27.8,
2023-08-25,Germany,23.1,19.0,27.7,
2023-08-26,Germany,20.0,15.1,23.2,
2023-08-27,Germany,16.6,12.9,20.6,
2023-08-28,Germany,15.5,12.8,18.2,
2023-08-29,Germany,14.5,13.1,15.7,
2023-08-30,Germany,15.8,13.2,19.6,
2023-08-31,Germany,14.1,12.6,16.1,
2023-09-01,Germany,15.1,10.8,20.0,
2023-09-02,Germany,15.7,10.5,21.3,
2023-09-03,Germany,15.6,12.1,19.3,
2023-09-04,Germany,17.6,11.8,24.0,
2023-09-05,Germany,19.7,13.4,27.1,
2023-09-06,Germany,20.6,12.7,28.7,
2023-09-07,Germany,21.1,13.9,28.5,
2023-09-08,Germany,21.3,14.7,29.0,
2023-09-09,Germany,21.2,13.6,29.8,
2023-09-10,Germany,21.0,12.7,29.8,
2023-09-11,Germany,21.4,13.7,29.6,
2023-09-12,Germany,21.2,14.7,28.6,
2023-09-13,Germany,19.0,15.7,21.5,
2023-09-14,Germany,15.3,11.6,19.2,
2023-09-15,Germany,15.8,9.8,22.1,
2023-09-16,Germany,18.0,12.5,24.6,
2023-09-17,Germany,19.3,13.2,26.2,
2023-09-18,Germany,20.8,16.2,26.8,
2023-09-19,Germany,18.2,15.9,20.8,
2023-09-20,Germany,18.5,14.3,24.0,
2023-09-21,Germany,20.3,14.1,27.8,
2023-09-22,Germany,17.3,14.5,18.6,
