date,city,tavg,tmin,tmax,prcp
2023-07-23,Antananarivo,15.3,10.7,21.2,0.0
2023-07-24,Antananarivo,15.5,10.0,21.9,0.0
2023-07-25,Antananarivo,16.4,10.0,24.2,0.0
2023-07-26,Antananarivo,15.4,11.3,20.7,0.0
2023-07-27,Antananarivo,14.0,8.9,20.6,0.0
2023-07-28,Antananarivo,14.6,9.5,21.1,0.0
2023-07-29,Antananarivo,14.7,9.6,20.2,0.0
2023-07-30,Antananarivo,15.7,11.0,22.7,0.0
2023-07-31,Antananarivo,16.6,11.1,24.1,0.0
2023-08-01,Antananarivo,17.4,13.7,24.3,0.0
2023-08-02,Antananarivo,15.6,11.8,21.1,0.0
2023-08-03,Antananarivo,15.2,10.2,20.7,0.7
2023-08-04,Antananarivo,14.9,12.2,18.5,0.0
2023-08-05,Antananarivo,14.7,10.2,19.5,0.0
2023-08-06,Antananarivo,14.7,12.3,19.3,0.0
2023-08-07,Antananarivo,14.5,9.1,20.4,0.0
2023-08-08,Antananarivo,15.4,12.6,21.4,18.2
2023-08-09,Antananarivo,15.3,10.9,20.7,2.5
2023-08-10,Antananarivo,15.7,11.6,21.1,0.0
2023-08-11,Antananarivo,16.1,12.3,21.3,0.7
2023-08-12,Antananarivo,16.1,11.7,23.0,0.0
2023-08-13,Antananarivo,16.5,10.8,22.7,0.1
2023-08-14,Antananarivo,17.3,15.0,22.2,10.1
2023-08-15,Antananarivo,17.4,14.2,22.9,3.3
2023-08-16,Antananarivo,17.0,11.8,23.8,0.2
2023-08-17,Antananarivo,15.8,11.3,21.0,0.5
2023-08-18,Antananarivo,16.6,14.0,21.1,0.4
2023-08-19,Antananarivo,17.9,13.5,23.7,0.0
2023-08-20,Antananarivo,18.1,11.6,24.2,0.0
2023-08-21,Antananarivo,17.9,11.1,24.8,0.0
2023-08-22,Antananarivo,17.4,12.8,22.9,0.0
2023-08-23,Antananarivo,15.6,10.9,21.1,0.0
2023-08-24,Antananarivo,16.8,12.5,23.6,0.0
2023-08-25,Antananarivo,16.9,14.1,22.1,0.4
2023-08-26,Antananarivo,16.6,13.1,21.5,0.1
2023-08-27,Antananarivo,17.3,12.8,24.3,0.0
2023-08-28,Antananarivo,16.5,11.3,22.2,0.0
2023-08-29,Antananarivo,15.4,12.0,20.6,1.4
2023-08-30,Antananarivo,15.4,12.2,20.0,0.0
2023-08-31,Antananarivo,15.2,10.6,20.9,0.0
2023-09-01,Antananarivo,16.5,12.0,23.2,0.0
2023-09-02,Antananarivo,16.3,11.7,22.7,0.0
2023-09-03,Antananarivo,15.6,10.6,21.4,0.0
2023-09-04,Antananarivo,16.2,13.2,21.1,0.3
2023-09-05,Antananarivo,15.9,11.2,22.4,0.0
2023-09-06,Antananarivo,16.7,9.8,25.3,0.0
2023-09-07,Antananarivo,18.1,11.6,26.5,0.0
2023-09-08,Antananarivo,17.3,12.5,23.3,0.0
2023-09-09,Antananarivo,16.3,8.8,23.7,0.0
2023-09-10,Antananarivo,16.4,10.3,23.0,0.0
2023-09-11,Antananarivo,16.1,9.5,23.2,0.0
2023-09-12,Antananarivo,16.5,7.8,24.7,0.0
2023-09-13,Antananarivo,16.4,9.7,23.6,0.0
2023-09-14,Antananarivo,17.2,10.8,23.6,0.0
2023-09-15,Antananarivo,17.0,12.7,23.1,0.0
2023-09-16,Antananarivo,16.6,10.6,23.2,0.0
2023-09-17,Antananarivo,17.3,11.0,26.1,0.0
2023-09-18,Antananarivo,16.7,11.2,23.4,0.0
2023-09-19,Antananarivo,16.5,10.4,22.3,0.0
2023-09-20,Antananarivo,18.0,13.9,23.8,0.0
2023-09-21,Antananarivo,18.6,12.5,25.9,0.0
2023-09-22,Antananarivo,18.0,11.1,24.8,0.0
2023-09-23,Antananarivo,17.7,15.4,21.6,0.0
2023-09-24,Antananarivo,17.7,14.0,23.3,0.0
2023-09-25,Antananarivo,16.6,10.0,24.1,0.0
2023-09-26,Antananarivo,15.9,9.8,22.6,0.0
2023-09-27,Antananarivo,16.2,11.9,21.9,0.3
2023-09-28,Antananarivo,16.3,10.8,22.3,0.2
2023-09-29,Antananarivo,16.9,10.3,24.2,0.0
2023-09-30,Antananarivo,18.7,11.9,26.9,0.0
2023-10-01,Antananarivo,20.0,13.3,29.1,0.0
2023-10-02,Antananarivo,20.8,13.7,28.5,1.4
2023-10-03,Antananarivo,18.2,15.0,22.3,0.0
2023-10-04,Antananarivo,17.8,13.9,23.2,0.0
2023-10-05,Antananarivo,18.7,14.0,25.1,0.0
2023-10-06,Antananarivo,18.0,11.5,25.7,0.0
2023-10-07,Antananarivo,17.8,12.2,26.1,0.0
2023-10-08,Antananarivo,18.2,9.7,28.5,0.0
2023-10-09,Antananarivo,19.3,13.2,28.1,0.0
2023-10-10,Antananarivo,18.9,10.2,28.4,0.0
2023-10-11,Antananarivo,19.9,9.7,31.6,0.0
2023-10-12,Antananarivo,22.2,14.6,31.0,0.0
2023-10-13,Antananarivo,21.8,16.5,31.5,15.7
2023-10-14,Antananarivo,21.2,16.3,30.3,12.4
2023-10-15,Antananarivo,21.7,15.9,29.7,0.3
2023-10-16,Antananarivo,21.4,14.8,29.3,0.0
2023-10-17,Antananarivo,20.6,15.8,28.4,4.8
2023-10-18,Antananarivo,21.3,15.9,28.2,0.0
2023-10-19,Antananarivo,20.8,15.7,28.2,3.3
2023-10-20,Antananarivo,21.1,14.8,28.4,2.1
2023-10-21,Antananarivo,20.3,16.7,26.2,6.3
2023-10-22,Antananarivo,20.2,17.2,27.2,15.4
2023-10-23,Antananarivo,19.7,15.2,27.9,13.3
2023-10-24,Antananarivo,20.0,15.3,27.5,4.9
2023-10-25,Antananarivo,20.2,15.1,28.2,25.3
2023-10-26,Antananarivo,21.0,14.4,28.8,0.0
2023-10-27,Antananarivo,20.9,16.9,26.9,0.8
2023-10-28,Antananarivo,20.1,16.8,26.2,14.5
2023-10-29,Antananarivo,19.9,16.7,26.4,19.7
2023-10-30,Antananarivo,20.8,15.6,27.1,0.6
2023-10-31,Antananarivo,20.8,16.2,26.9,0.1
2023-11-01,Antananarivo,20.6,15.0,27.4,0.0
2023-11-02,Antananarivo,20.7,15.0,26.6,0.3
2023-11-03,Antananarivo,19.6,14.7,26.1,3.3
2023-11-04,Antananarivo,18.7,15.9,22.3,2.4
2023-11-05,Antananarivo,19.1,16.4,24.0,2.2
2023-11-06,Antananarivo,19.1,16.5,25.3,9.3
2023-11-07,Antananarivo,18.7,16.6,24.4,5.6
2023-11-08,Antananarivo,19.8,15.6,27.2,0.1
2023-11-09,Antananarivo,19.6,15.4,26.4,8.6
2023-11-10,Antananarivo,20.0,14.9,26.9,1.9
2023-11-11,Antananarivo,19.6,14.6,26.7,0.0
2023-11-12,Antananarivo,20.4,15.5,26.7,0.1
2023-11-13,Antananarivo,20.2,15.5,27.7,0.2
2023-11-14,Antananarivo,19.7,14.5,27.1,1.9
2023-11-15,Antananarivo,17.9,14.1,23.3,24.5
2023-11-16,Antananarivo,18.6,15.3,24.6,12.9
2023-11-17,Antananarivo,19.1,15.0,24.7,0.3
2023-11-18,Antananarivo,19.3,16.0,25.8,4.6
2023-11-19,Antananarivo,21.0,16.9,27.0,0.5
2023-11-20,Antananarivo,20.8,15.4,27.6,0.0
2023-11-21,Antananarivo,19.4,12.7,26.4,0.0
2023-11-22,Antananarivo,19.0,12.3,26.2,0.0
2023-11-23,Antananarivo,20.3,16.7,25.5,0.0
2023-11-24,Antananarivo,19.9,15.6,25.4,0.0
2023-11-25,Antananarivo,19.2,12.5,25.9,2.8
2023-11-26,Antananarivo,20.5,13.5,26.5,0.0
2023-11-27,Antananarivo,20.4,12.0,29.1,0.0
2023-11-28,Antananarivo,22.1,16.1,29.7,0.0
2023-11-29,Antananarivo,22.0,15.8,29.8,4.2
2023-11-30,Antananarivo,21.0,15.8,28.8,16.8
2023-12-01,Antananarivo,20.4,16.5,28.0,11.5
2023-12-02,Antananarivo,19.1,16.5,25.1,25.2
2023-12-03,Antananarivo,19.7,15.2,26.0,0.0
2023-12-04,Antananarivo,20.1,15.8,26.2,1.2
2023-12-05,Antananarivo,21.0,15.5,28.2,0.6
2023-12-06,Antananarivo,21.9,16.0,29.9,0.0
2023-12-07,Antananarivo,20.2,16.3,25.5,0.0
2023-12-08,Antananarivo,21.2,14.7,28.4,0.0
2023-12-09,Antananarivo,20.9,15.5,27.5,8.1
2023-12-10,Antananarivo,21.1,16.1,28.4,8.5
2023-12-11,Antananarivo,21.8,16.6,28.6,0.8
2023-12-12,Antananarivo,22.4,16.6,28.4,0.0
2023-12-13,Antananarivo,23.2,18.5,30.2,0.0
2023-12-14,Antananarivo,22.4,16.2,29.1,0.0
2023-12-15,Antananarivo,22.7,17.6,28.9,0.8
2023-12-16,Antananarivo,22.7,16.4,30.3,0.0
2023-12-17,Antananarivo,23.0,17.9,29.1,1.0
2023-12-18,Antananarivo,22.4,17.9,29.8,37.2
2023-12-19,Antananarivo,22.4,18.8,27.7,5.1
2023-12-20,Antananarivo,21.9,18.1,28.0,11.9
2023-12-21,Antananarivo,20.9,18.4,25.7,19.1
2023-12-22,Antananarivo,21.0,17.2,27.8,28.2
2023-12-23,Antananarivo,20.8,17.1,27.2,18.7
2023-12-24,Antananarivo,19.9,16.1,26.7,29.5
2023-12-25,Antananarivo,20.2,16.4,26.7,6.8
2023-12-26,Antananarivo,19.9,15.3,27.2,5.1
2023-12-27,Antananarivo,20.7,15.5,27.5,5.8
2023-12-28,Antananarivo,20.8,17.4,26.9,6.4
2023-12-29,Antananarivo,20.9,16.8,27.9,8.6
2023-12-30,Antananarivo,21.3,17.4,27.7,22.5
2023-12-31,Antananarivo,20.8,16.4,27.5,16.2
2024-01-01,Antananarivo,22.2,17.9,27.8,1.4
2024-01-02,Antananarivo,21.1,18.9,24.7,4.2
2024-01-03,Antananarivo,22.1,17.8,27.0,0.0
2024-01-04,Antananarivo,22.2,19.0,27.8,5.2
2024-01-05,Antananarivo,21.2,18.4,25.3,20.7
2024-01-06,Antananarivo,21.2,18.0,25.5,22.6
2024-01-07,Antananarivo,21.9,18.2,28.0,15.9
2024-01-08,Antananarivo,21.1,17.8,26.9,10.4
2024-01-09,Antananarivo,21.1,18.9,26.9,17.1
2024-01-10,Antananarivo,21.3,17.1,27.7,13.9
2024-01-11,Antananarivo,21.7,17.5,27.1,1.7
2024-01-12,Antananarivo,21.2,14.8,28.2,0.0
2024-01-13,Antananarivo,22.0,15.4,29.0,0.0
2024-01-14,Antananarivo,22.0,15.3,29.7,0.1
2024-01-15,Antananarivo,21.7,18.9,26.4,15.3
2024-01-16,Antananarivo,20.6,18.4,25.4,25.3
2024-01-17,Antananarivo,20.7,18.6,24.6,21.1
2024-01-18,Antananarivo,19.6,17.8,22.4,32.7
2024-01-19,Antananarivo,19.0,16.2,24.2,9.0
2024-01-20,Antananarivo,20.6,17.0,25.2,3.9
2024-01-21,Antananarivo,20.8,17.7,25.5,9.1
2024-01-22,Antananarivo,21.5,16.8,27.5,16.4
2024-01-23,Antananarivo,22.5,18.1,28.9,0.4
2024-01-24,Antananarivo,21.3,16.0,27.7,8.2
2024-01-25,Antananarivo,18.7,17.3,22.8,19.4
2024-01-26,Antananarivo,18.0,16.6,21.3,9.7
2024-01-27,Antananarivo,19.1,16.2,25.0,13.1
2024-01-28,Antananarivo,20.0,16.5,26.2,14.1
2024-01-29,Antananarivo,20.1,16.8,26.2,15.9
2024-01-30,Antananarivo,20.2,16.2,26.8,3.3
2024-01-31,Antananarivo,20.6,15.9,26.9,0.0
2024-02-01,Antananarivo,20.6,16.7,26.6,9.5
2024-02-02,Antananarivo,20.3,17.6,25.1,6.4
2024-02-03,Antananarivo,20.3,17.3,24.7,0.8
2024-02-04,Antananarivo,21.0,17.4,25.5,0.2
2024-02-05,Antananarivo,20.9,17.8,26.2,9.5
2024-02-06,Antananarivo,20.6,17.7,27.1,22.9
2024-02-07,Antananarivo,21.1,17.7,25.9,11.9
2024-02-08,Antananarivo,20.9,18.3,26.7,22.0
2024-02-09,Antananarivo,20.7,17.0,27.3,21.5
2024-02-10,Antananarivo,21.6,18.5,25.8,1.5
2024-02-11,Antananarivo,22.0,18.9,27.5,3.1
2024-02-12,Antananarivo,21.2,18.6,25.8,1.3
2024-02-13,Antananarivo,20.3,18.4,24.9,2.0
2024-02-14,Antananarivo,19.7,18.6,21.6,54.8
2024-02-15,Antananarivo,20.8,18.7,25.2,38.3
2024-02-16,Antananarivo,21.4,17.7,28.2,27.8
2024-02-17,Antananarivo,20.5,17.2,24.6,36.9
2024-02-18,Antananarivo,20.1,17.5,24.3,25.2
2024-02-19,Antananarivo,19.4,17.2,22.5,2.3
2024-02-20,Antananarivo,19.8,16.7,24.7,7.5
2024-02-21,Antananarivo,19.8,15.0,25.3,1.2
2024-02-22,Antananarivo,21.3,16.8,26.2,0.9
2024-02-23,Antananarivo,21.7,17.7,27.1,0.5
2024-02-24,Antananarivo,21.9,18.2,27.1,0.0
2024-02-25,Antananarivo,21.7,15.3,28.6,0.0
2024-02-26,Antananarivo,21.1,14.6,28.3,3.1
2024-02-27,Antananarivo,20.5,17.9,26.7,17.0
2024-02-28,Antananarivo,20.3,17.8,24.7,39.2
2024-02-29,Antananarivo,20.4,17.3,25.2,43.0
2024-03-01,Antananarivo,20.0,16.5,25.0,7.0
2024-03-02,Antananarivo,19.8,17.4,23.3,0.9
2024-03-03,Antananarivo,19.6,14.7,25.0,0.0
2024-03-04,Antananarivo,20.7,17.5,25.0,11.9
2024-03-05,Antananarivo,21.7,18.2,26.7,17.9
2024-03-06,Antananarivo,21.8,18.5,27.6,8.0
2024-03-07,Antananarivo,21.4,19.0,26.8,14.2
2024-03-08,Antananarivo,21.1,19.1,25.9,23.7
2024-03-09,Antananarivo,21.3,18.2,27.0,10.6
2024-03-10,Antananarivo,20.8,16.3,26.7,0.0
2020-07-11,Paris,18.6,13.3,24.0,
2020-07-12,Paris,19.6,12.9,25.9,
2020-07-13,Paris,21.2,14.8,26.9,
2020-07-14,Paris,19.6,16.9,22.4,
2020-07-15,Paris,19.1,16.4,22.2,
2020-07-16,Paris,18.3,15.7,20.6,
2020-07-17,Paris,21.0,16.0,26.4,
2020-07-18,Paris,22.4,17.0,28.3,
2020-07-19,Paris,23.5,16.3,30.3,
2020-07-20,Paris,21.1,16.9,26.6,
2020-07-21,Paris,20.4,14.4,26.4,
2020-07-22,Paris,20.1,13.8,25.6,
2020-07-23,Paris,22.1,14.9,27.9,
2020-07-24,Paris,21.2,17.7,25.2,
2020-07-25,Paris,21.9,17.3,26.1,
2020-07-26,Paris,20.8,16.2,25.6,
2020-07-27,Paris,24.1,,,
2020-07-28,Paris,21.2,18.1,23.5,
2020-07-29,Paris,20.4,14.4,26.7,
2020-07-30,Paris,24.4,,,
2020-07-31,Paris,28.5,20.8,38.8,
2020-08-01,Paris,24.1,19.7,28.3,
2020-08-02,Paris,20.6,16.9,24.5,
2020-08-03,Paris,18.6,15.6,22.1,
2020-08-04,Paris,20.0,14.4,26.2,
2020-08-05,Paris,23.4,14.3,31.0,
2020-08-06,Paris,26.4,17.2,34.3,
2020-08-07,Paris,29.2,21.0,37.0,
2020-08-08,Paris,30.2,22.9,37.3,
2020-08-09,Paris,31.2,24.5,38.7,
2020-08-10,Paris,28.6,22.8,34.6,
2020-08-11,Paris,27.8,23.2,35.4,
2020-08-12,Paris,27.2,22.5,36.0,
2020-08-13,Paris,23.3,,,
2020-08-14,Paris,21.6,19.0,26.2,
2020-08-15,Paris,22.8,,,
2020-08-16,Paris,21.9,17.7,27.1,
2020-08-17,Paris,20.0,17.1,24.1,
2020-08-18,Paris,21.3,16.6,26.8,
2020-08-19,Paris,21.6,17.4,25.2,
2020-08-20,Paris,25.4,20.5,31.2,
2020-08-21,Paris,24.7,20.5,28.9,
2020-08-22,Paris,21.3,17.0,25.8,
2020-08-23,Paris,19.2,15.6,22.5,
2020-08-24,Paris,18.3,14.5,22.3,
2020-08-26,Paris,20.0,16.3,23.9,
2020-08-27,Paris,19.9,14.3,26.4,
2020-08-28,Paris,17.7,15.1,22.2,
2020-08-29,Paris,15.1,12.4,17.8,
2020-08-30,Paris,16.3,13.3,21.2,
2020-08-31,Paris,16.5,13.5,19.8,
2020-09-01,Paris,16.4,12.1,21.9,
2020-09-02,Paris,17.0,11.6,22.2,
2020-09-03,Paris,21.3,15.0,27.0,
2020-09-04,Paris,23.5,18.4,28.7,
2020-09-05,Paris,17.8,15.6,20.0,
2020-09-06,Paris,15.7,12.3,19.4,
2020-09-07,Paris,17.3,12.4,22.8,
2020-09-08,Paris,20.2,15.4,25.9,
2020-09-09,Paris,22.4,19.3,26.8,
2020-09-10,Paris,21.1,17.1,25.8,
2020-09-11,Paris,21.0,15.9,25.8,
2020-09-12,Paris,18.2,14.4,22.5,
2020-09-13,Paris,20.2,13.8,27.9,
2020-09-14,Paris,23.5,15.3,33.2,
2020-09-15,Paris,25.5,18.0,34.1,
2020-09-16,Paris,24.5,18.9,30.9,
2020-09-17,Paris,21.2,17.3,25.7,
2020-09-18,Paris,20.6,14.4,27.5,
2020-09-19,Paris,23.4,19.6,29.0,
2020-09-20,Paris,22.2,17.2,27.7,
2020-09-21,Paris,20.4,15.4,25.9,
2020-09-22,Paris,19.4,13.5,25.4,
2020-09-23,Paris,18.3,15.9,22.1,
2020-09-24,Paris,13.7,10.7,17.5,
2020-09-25,Paris,11.2,8.8,13.4,
2020-09-26,Paris,11.4,8.8,14.6,
2020-09-27,Paris,12.2,10.3,14.5,
2020-09-28,Paris,13.4,12.3,15.4,
2020-09-29,Paris,15.6,13.5,17.7,
2020-09-30,Paris,16.5,14.6,19.3,
2020-10-01,Paris,14.3,11.3,16.2,
2020-10-02,Paris,12.5,11.1,14.4,
2020-10-03,Paris,11.8,8.8,14.0,
2020-10-04,Paris,11.6,8.9,15.1,
2020-10-05,Paris,12.2,10.5,13.9,
2020-10-06,Paris,13.4,12.0,16.3,
2020-10-07,Paris,14.2,12.0,17.3,
2020-10-08,Paris,16.3,13.8,18.9,
2020-10-09,Paris,15.1,13.3,16.6,
2020-10-10,Paris,12.0,10.2,14.3,
2020-10-11,Paris,11.2,9.7,13.7,
2020-10-12,Paris,10.7,7.8,13.9,
2020-10-13,Paris,10.8,9.4,13.1,
2020-10-14,Paris,10.3,7.7,14.0,
2020-10-15,Paris,10.1,8.1,13.2,
2020-10-16,Paris,10.6,9.2,13.2,
2020-10-17,Paris,10.7,9.0,12.9,
2020-10-18,Paris,10.2,6.5,15.1,
2020-10-19,Paris,9.9,5.7,14.9,
2020-10-20,Paris,12.6,10.0,14.6,
2020-10-21,Paris,16.4,12.9,21.0,
2020-10-22,Paris,16.3,14.2,19.8,
2020-10-23,Paris,15.6,13.4,18.8,
2020-10-24,Paris,14.0,11.0,15.8,
2020-10-25,Paris,12.1,9.5,14.4,
2020-10-26,Paris,10.3,7.1,14.1,
2020-10-27,Paris,10.2,8.0,13.4,
2020-10-28,Paris,12.3,9.5,14.3,
2020-10-29,Paris,12.9,10.5,14.7,
2020-10-30,Paris,14.5,13.7,16.1,
2020-10-31,Paris,14.2,10.6,17.6,
2020-11-01,Paris,16.1,13.0,18.4,
2020-11-02,Paris,16.6,11.3,19.8,
2020-11-03,Paris,9.2,6.1,13.0,
2020-11-04,Paris,7.3,3.3,11.4,
2020-11-05,Paris,7.8,,,
2020-11-06,Paris,8.0,4.0,13.3,
2020-11-07,Paris,11.2,7.0,16.1,
2020-11-08,Paris,13.7,10.8,17.6,
2020-11-13,Paris,12.4,8.0,15.5,
2020-11-14,Paris,13.7,10.6,17.2,
2020-11-15,Paris,13.4,10.9,15.1,
2020-11-16,Paris,11.3,,,
2020-11-17,Paris,11.7,9.9,13.5,
2020-11-18,Paris,11.0,6.6,15.6,
2020-11-19,Paris,10.4,8.5,14.6,
2020-11-20,Paris,7.3,5.6,9.5,
2020-11-21,Paris,7.0,4.2,10.7,
2020-11-22,Paris,7.6,4.8,11.1,
2020-11-23,Paris,9.9,8.4,12.6,
2020-11-24,Paris,7.2,5.7,9.6,
2020-11-25,Paris,8.0,4.3,12.5,
2020-11-26,Paris,7.5,4.5,11.1,
2020-11-27,Paris,8.6,7.4,11.6,
2020-11-28,Paris,7.3,5.0,11.2,
2020-11-29,Paris,3.9,2.2,5.9,
2020-11-30,Paris,3.4,1.2,5.8,
2020-12-01,Paris,7.8,6.3,9.1,
2020-12-02,Paris,7.6,6.6,8.5,
2020-12-03,Paris,6.6,5.9,7.8,
2020-12-04,Paris,5.9,3.6,8.0,
2020-12-05,Paris,4.8,3.0,6.5,
2020-12-06,Paris,5.1,3.6,6.7,
2020-12-07,Paris,3.8,2.2,5.3,
2020-12-08,Paris,3.8,2.5,5.6,
2020-12-09,Paris,2.0,-0.3,3.5,
2020-12-10,Paris,5.2,3.5,7.4,
2020-12-11,Paris,8.8,6.0,11.6,
2020-12-12,Paris,8.9,6.3,10.8,
2020-12-13,Paris,6.1,3.0,8.6,
2020-12-14,Paris,10.4,8.6,12.2,
2020-12-15,Paris,10.1,7.4,11.9,
2020-12-16,Paris,7.8,5.5,10.4,
2020-12-17,Paris,9.3,7.2,10.8,
2020-12-18,Paris,8.1,5.6,11.8,
2020-12-19,Paris,9.0,6.4,11.5,
2020-12-20,Paris,9.5,7.9,11.3,
2020-12-21,Paris,10.1,7.9,13.5,
2020-12-22,Paris,14.4,13.5,15.4,
2020-12-23,Paris,12.3,9.7,13.8,
2020-12-24,Paris,7.1,3.9,9.7,
2020-12-25,Paris,4.6,3.5,5.9,
2020-12-26,Paris,3.8,1.4,5.8,
2020-12-27,Paris,5.7,3.9,7.4,
2020-12-28,Paris,3.9,1.9,5.6,
2020-12-29,Paris,3.9,2.5,5.0,
2020-12-30,Paris,4.8,2.9,7.0,
2020-12-31,Paris,4.6,2.5,6.2,
2021-01-01,Paris,2.2,0.6,4.1,
2021-01-02,Paris,2.2,-0.3,4.6,
2021-01-03,Paris,3.4,2.8,4.3,
2021-01-04,Paris,3.1,2.7,3.6,
2021-01-05,Paris,3.1,2.8,3.3,
2021-01-06,Paris,3.5,2.8,4.3,
2021-01-07,Paris,3.4,2.8,4.3,
2021-01-08,Paris,3.0,1.5,4.5,0.0
2021-01-09,Paris,1.4,-0.1,4.5,0.0
2021-01-10,Paris,1.4,-0.5,4.5,0.0
2021-01-11,Paris,3.1,0.7,5.2,0.0
2021-01-12,Paris,7.1,4.9,9.7,
2021-01-13,Paris,8.1,5.9,10.1,
2021-01-14,Paris,9.5,6.5,11.3,
2021-01-15,Paris,2.3,1.2,3.9,
2021-01-16,Paris,0.8,-0.2,3.5,
2021-01-17,Paris,5.9,3.8,7.8,
2021-01-18,Paris,5.0,2.7,7.9,0.0
2021-01-19,Paris,5.8,4.8,7.2,4.1
2021-01-20,Paris,9.4,6.8,12.5,
2021-01-21,Paris,8.9,5.9,12.6,
2021-01-22,Paris,6.2,4.3,10.1,
2021-01-23,Paris,4.0,2.8,5.9,
2021-01-24,Paris,1.5,-0.4,2.9,
2021-01-25,Paris,3.3,1.6,5.5,
2021-01-26,Paris,2.8,1.2,4.5,1.0
2021-01-27,Paris,5.2,2.1,8.5,
2021-01-28,Paris,11.7,8.5,14.0,
2021-01-29,Paris,10.8,7.8,12.3,
2021-01-30,Paris,10.1,7.3,13.4,
2021-01-31,Paris,8.5,6.6,9.7,
2021-02-01,Paris,9.1,7.0,10.0,
2021-02-02,Paris,11.5,7.2,14.9,
2021-02-03,Paris,10.9,7.6,13.0,
2021-02-04,Paris,8.5,5.5,11.4,0.5
2021-02-05,Paris,9.4,7.2,11.9,
2021-02-06,Paris,8.4,7.6,9.5,
2021-02-07,Paris,3.4,0.3,7.7,
2021-02-08,Paris,-0.4,-1.5,0.4,0.0
2021-02-09,Paris,-1.8,-2.9,-0.6,
2021-02-10,Paris,-2.9,-5.7,-0.4,
2021-02-11,Paris,-2.8,-6.4,1.7,0.0
2021-02-12,Paris,-2.2,-4.5,2.1,0.0
2021-02-13,Paris,-3.0,-6.1,0.4,0.0
2021-02-14,Paris,-1.1,-4.5,1.6,0.0
2021-02-15,Paris,5.6,1.5,9.0,
2021-02-16,Paris,8.8,6.3,11.8,
2021-02-17,Paris,9.8,7.8,13.3,0.0
2021-02-18,Paris,8.4,6.4,10.6,
2021-02-19,Paris,9.0,5.3,14.4,0.2
2021-02-20,Paris,11.8,6.7,17.5,0.0
2021-02-21,Paris,11.8,6.7,17.5,0.0
2021-02-22,Paris,12.8,10.0,15.3,
2021-02-23,Paris,14.1,10.7,18.0,0.0
2021-02-24,Paris,13.9,9.7,19.6,0.2
2021-02-25,Paris,13.0,9.1,17.2,0.1
2021-02-26,Paris,9.7,7.2,11.9,
2021-02-27,Paris,7.1,3.7,11.4,0.0
2021-02-28,Paris,7.1,3.5,11.5,0.0
2021-03-01,Paris,8.5,3.5,13.9,0.0
2021-03-02,Paris,10.4,5.0,17.2,0.0
2021-03-03,Paris,12.8,8.5,18.7,
2021-03-04,Paris,10.2,6.9,12.2,
2021-03-05,Paris,5.4,4.0,6.6,0.0
2021-03-06,Paris,4.9,1.1,9.1,0.0
2021-03-07,Paris,4.7,-0.1,9.6,0.0
2021-03-08,Paris,4.3,0.4,8.4,0.0
2021-03-09,Paris,7.3,2.8,11.9,0.0
2021-03-10,Paris,7.1,3.5,10.5,
2021-03-11,Paris,10.7,7.5,14.8,
2021-03-12,Paris,7.9,5.0,12.0,
2021-03-13,Paris,8.3,4.9,11.6,
2021-03-14,Paris,7.4,2.5,11.6,
2021-03-15,Paris,8.9,7.1,10.9,
2021-03-16,Paris,7.9,5.5,10.4,
2021-03-17,Paris,7.6,6.2,10.4,
2021-03-18,Paris,6.4,5.1,8.2,
2021-03-19,Paris,6.3,4.1,9.0,1.1
2021-03-20,Paris,6.0,2.6,9.6,0.0
2021-03-21,Paris,7.7,4.6,12.2,0.1
2021-03-22,Paris,6.6,4.3,8.7,0.0
2021-03-23,Paris,8.3,2.7,14.2,0.0
2021-03-24,Paris,11.2,4.2,18.6,0.0
2021-03-25,Paris,10.4,8.5,14.1,
2021-03-26,Paris,9.5,5.0,15.2,
2021-03-27,Paris,8.6,4.6,12.6,0.0
2021-03-28,Paris,11.5,5.6,17.3,0.0
2021-03-29,Paris,14.3,6.2,22.8,0.0
2021-03-30,Paris,17.1,9.5,25.0,0.0
2021-03-31,Paris,17.9,10.5,25.5,0.0
2021-04-01,Paris,18.3,12.4,25.3,0.0
2021-04-02,Paris,10.7,6.4,14.6,0.0
2021-04-03,Paris,8.3,5.6,12.4,0.0
2021-04-04,Paris,8.1,3.5,13.5,0.0
2021-04-05,Paris,5.8,3.5,9.5,
2021-04-06,Paris,3.7,0.4,7.5,1.1
2021-04-07,Paris,4.8,0.2,9.3,0.0
2021-04-08,Paris,8.4,4.7,13.3,0.0
2021-04-09,Paris,10.1,4.0,16.1,
2021-04-10,Paris,10.5,7.9,14.7,
2021-04-11,Paris,6.7,4.5,9.2,
2021-04-12,Paris,6.7,2.3,11.0,0.4
2021-04-13,Paris,7.0,2.2,11.4,0.0
2021-04-14,Paris,7.6,3.5,11.4,0.0
2021-04-15,Paris,7.0,3.0,11.1,0.4
2021-04-16,Paris,7.3,3.4,10.8,0.0
2021-04-17,Paris,9.5,4.6,14.6,0.0
2021-04-18,Paris,9.3,4.5,13.9,0.0
2021-04-19,Paris,11.1,5.7,15.2,0.0
2021-04-20,Paris,13.6,8.4,19.1,3.3
2021-04-21,Paris,13.9,9.0,19.2,0.2
2021-04-22,Paris,12.4,6.4,17.9,0.0
2021-04-23,Paris,13.7,7.5,19.8,0.0
2021-04-24,Paris,14.1,7.4,20.3,0.0
2021-04-25,Paris,12.6,7.6,17.5,0.0
2021-04-26,Paris,12.6,5.9,19.3,0.0
